hashtag,created_at,text,source,geo,user_id,user_location,user_followers,user_friends,retweet
hoya,2020-02-13 13:22:48,b'RT @HowonUpdates: [PIC] 200213 #HOYA Instagram Story Update\nhttps://t.co/83Sc8KfnvC\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/nnL7w6OeTo',Twitter for Android,,3066090828,INFINITE ,245,239,27
hoya,2020-02-13 13:18:05,b'RT @HowonUpdates: [PIC] 200213 #HOYA Instagram Story Update\nhttps://t.co/83Sc8KfnvC\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/nnL7w6OeTo',Twitter for Android,,813500742111666176,Neo City,390,286,27
hoya,2020-02-13 13:17:35,b'RT @HowonUpdates: [PIC] 200213 #HOYA Instagram Story Update\nhttps://t.co/83Sc8KfnvC\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/nnL7w6OeTo',Twitter for Android,,807768782257041408,"inspirit, holy, ketchy",48,664,27
hoya,2020-02-13 13:15:34,b'RT @HowonUpdates: [PIC] 200213 #HOYA Instagram Story Update\nhttps://t.co/83Sc8KfnvC\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/nnL7w6OeTo',Twitter for Android,,937202842250518528,Malaysia,336,335,27
hoya,2020-02-13 13:12:46,b'RT @HowonUpdates: [PIC] 200213 #HOYA Instagram Story Update\nhttps://t.co/83Sc8KfnvC\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/nnL7w6OeTo',Twitter for Android,,1519435340,In Pluto With Infini7e,889,1524,27
hoya,2020-02-13 13:09:48,b'RT @HowonUpdates: [PIC] 200213 #HOYA Instagram Story Update\nhttps://t.co/83Sc8KfnvC\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/nnL7w6OeTo',Twitter for Android,,873440905608306689,INFINITE ♡,1828,1597,27
hoya,2020-02-13 13:04:43,b'RT @HowonUpdates: [PIC] 200213 #HOYA Instagram Story Update\nhttps://t.co/83Sc8KfnvC\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/nnL7w6OeTo',Twitter for Android,,87893257,"난 지금 도, 너에게로 달려가고 있어 ",235,125,27
hoya,2020-02-13 13:04:27,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,240169460,"Jakarta Capital Region, Indone",50,146,92
hoya,2020-02-13 12:58:04,b'RT @HowonUpdates: [PIC] 200213 #HOYA Instagram Story Update\nhttps://t.co/83Sc8KfnvC\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/nnL7w6OeTo',Twitter for iPhone,,3162509420,,310,133,27
hoya,2020-02-13 12:57:43,b'RT @HowonUpdates: [PIC] 200213 #HOYA Instagram Story Update\nhttps://t.co/83Sc8KfnvC\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/nnL7w6OeTo',Twitter for Android,,3223373204,,22,141,27
hoya,2020-02-13 12:55:50,b'RT @nikittysan: Hoya is up next! sorted to Gryffindor!\n#hoya #infinite #\xec\x9d\xb8\xed\x94\xbc\xeb\x8b\x88\xed\x8a\xb8 #\xed\x98\xb8\xec\x95\xbc #hogwarts #gryffindor #HarryPotter https://t.co/Kb8PSeO9Oo',Twitter for Android,,3284013565,,80,258,1069
hoya,2020-02-13 12:55:48,b'RT @HowonUpdates: [PIC] 200213 #HOYA Instagram Story Update\nhttps://t.co/83Sc8KfnvC\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/nnL7w6OeTo',Twitter for Android,,460820956,이호원 ●_●,7275,258,27
hoya,2020-02-13 12:53:51,b'RT @HowonUpdates: [PIC] 200213 #HOYA Instagram Story Update\nhttps://t.co/83Sc8KfnvC\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/nnL7w6OeTo',Twitter for Android,,2973170476,"Genova, Liguria",172,1170,27
hoya,2020-02-13 12:52:48,b'[PIC] 200213 #HOYA Instagram Story Update\nhttps://t.co/83Sc8KfnvC\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/nnL7w6OeTo',Twitter for Android,,911457693818220544,🌍,4168,4,27
hoya,2020-02-13 12:35:24,b'Happy Anniversary #INFINITE #Clock 1 year ago today. Thank you for a very memorable song for us Inspirits!!\xe2\x9d\xa4\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbb\xf0\x9f\xa5\xb0\xe2\x80\xa6 https://t.co/mJEqMq9MJo',Twitter for Android,,1126491750263132160,Japan,164,80,0
hoya,2020-02-13 12:01:20,b'RT @MrsJBeard: Yup!! Tyler Beard #Georgetown #Hoya #Top10PlaysOfWeek #Number1 \xf0\x9f\x98\x9c #WyDolphin https://t.co/83JAhsBRin',Twitter Web App,,66480903,"Los Angeles, CA",1273,1660,7
hoya,2020-02-13 11:17:22,"b'\xe2\x80\x9cWhen your Valentine\xe2\x80\x99s Day present comes, you have to open it right away. Don\xe2\x80\x99t ask why.\xe2\x80\x9d\n- @singulartobias \n\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xe2\x80\xa6 https://t.co/kHAUiXGMy1'",Instagram,"{'type': 'Point', 'coordinates': [43.07472222, -89.38444444]}",4926369876,"Madison, WI",362,1090,0
hoya,2020-02-13 11:16:20,b'RT @AutumnForL: Infinite making fun of the way L poses. \xf0\x9f\x98\x82 \n\n#\xec\x9d\xb8\xed\x94\xbc\xeb\x8b\x88\xed\x8a\xb8 #\xec\x97\x98 #\xea\xb9\x80\xeb\xaa\x85\xec\x88\x98 #\xeb\xaa\x85\xec\x88\x98 #\xec\x84\xb1\xea\xb7\x9c #\xec\x84\xb1\xec\x97\xb4 #\xec\x9a\xb0\xed\x98\x84 #\xec\x84\xb1\xec\xa2\x85 #\xeb\x8f\x99\xec\x9a\xb0 #\xed\x98\xb8\xec\x95\xbc #infinite #kimmyungsoo #myungsoo #woo\xe2\x80\xa6',Twitter for Android,,874033232,,79,466,5
hoya,2020-02-13 11:08:34,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for iPhone,,1006748451701325824,,40,56,92
hoya,2020-02-13 10:36:30,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for iPhone,,906671296666263552,,21,98,92
hoya,2020-02-13 10:30:42,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,1094398367868674048,Cebu_인피니트,282,562,92
hoya,2020-02-13 09:28:20,b'RT @AutumnForL: Infinite making fun of the way L poses. \xf0\x9f\x98\x82 \n\n#\xec\x9d\xb8\xed\x94\xbc\xeb\x8b\x88\xed\x8a\xb8 #\xec\x97\x98 #\xea\xb9\x80\xeb\xaa\x85\xec\x88\x98 #\xeb\xaa\x85\xec\x88\x98 #\xec\x84\xb1\xea\xb7\x9c #\xec\x84\xb1\xec\x97\xb4 #\xec\x9a\xb0\xed\x98\x84 #\xec\x84\xb1\xec\xa2\x85 #\xeb\x8f\x99\xec\x9a\xb0 #\xed\x98\xb8\xec\x95\xbc #infinite #kimmyungsoo #myungsoo #woo\xe2\x80\xa6',Twitter for Android,,813689239724441601,People's Republic of China,14,193,5
hoya,2020-02-13 08:47:09,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,3286266097,이협 황윤성 주창욱 김동윤 김민서 이성준 차준호,673,630,92
hoya,2020-02-13 07:54:22,"b""RT @AprilNovice: @hoya1991 \xf0\x9f\x92\x9cH-297\xf0\x9f\x92\x9c\n\n\xf0\x9f\x92\x97\xf0\x9f\x92\x9cHOYA's HEARTs DAYs\xf0\x9f\x92\x9c\xf0\x9f\x92\x97\n\n#\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #\xed\x98\xb8\xec\x9b\x90 #\xed\x98\xb8\xec\x95\xbc\n#HOWON #HOYA #\xe3\x83\x9b\xe3\x83\xa4 #\xe6\x9d\x8e\xe6\xb5\xa9\xe6\xb2\x85\n#\xed\x98\xb8\xec\x9b\x90\xec\x95\x84_\xec\x9e\x98\xeb\x8b\xa4\xeb\x85\x80\xec\x99\x80_\xea\xb8\xb0\xeb\x8b\xa4\xeb\xa6\xb4\xea\xb2\x8c\n#328Days_with_HOYA \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x92\x9c https:\xe2\x80\xa6""",Twitter for Android,,185220578,"Galicia, Españistan",416,513,3
hoya,2020-02-13 07:46:31,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,1033276358,,1255,23,92
hoya,2020-02-13 07:31:45,"b""#dorabjees #valentine's day #Feb 14th #dorabjees valentine's day gift guide #chocolate offers #imported chocolate o\xe2\x80\xa6 https://t.co/suGkwao41H""",SocialPilot.co,,843148278921285632,1-B Moledina Road Pune ,31,0,0
hoya,2020-02-13 07:29:59,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter Web App,,859437438984478722,INFINITE IS 7,582,444,92
hoya,2020-02-13 06:28:07,"b""@hoya1991 \xf0\x9f\x92\x9cH-297\xf0\x9f\x92\x9c\n\n\xf0\x9f\x92\x97\xf0\x9f\x92\x9cHOYA's HEARTs DAYs\xf0\x9f\x92\x9c\xf0\x9f\x92\x97\n\n#\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #\xed\x98\xb8\xec\x9b\x90 #\xed\x98\xb8\xec\x95\xbc\n#HOWON #HOYA #\xe3\x83\x9b\xe3\x83\xa4 #\xe6\x9d\x8e\xe6\xb5\xa9\xe6\xb2\x85\n#\xed\x98\xb8\xec\x9b\x90\xec\x95\x84_\xec\x9e\x98\xeb\x8b\xa4\xeb\x85\x80\xec\x99\x80_\xea\xb8\xb0\xeb\x8b\xa4\xeb\xa6\xb4\xea\xb2\x8c\n#328Days_with_HOYA \xf0\x9f\x91\x8c\xf0\x9f\x8f\xbb\xf0\x9f\x92\x9c https://t.co/s2LucwKmdE""",Twitter Web App,,91298347,🌸💗비아를 품은 호야💜🌸,288,82,3
hoya,2020-02-13 05:56:57,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,965594625477025792,,120,144,92
hoya,2020-02-13 05:08:04,b'RT @AutumnForL: Infinite making fun of the way L poses. \xf0\x9f\x98\x82 \n\n#\xec\x9d\xb8\xed\x94\xbc\xeb\x8b\x88\xed\x8a\xb8 #\xec\x97\x98 #\xea\xb9\x80\xeb\xaa\x85\xec\x88\x98 #\xeb\xaa\x85\xec\x88\x98 #\xec\x84\xb1\xea\xb7\x9c #\xec\x84\xb1\xec\x97\xb4 #\xec\x9a\xb0\xed\x98\x84 #\xec\x84\xb1\xec\xa2\x85 #\xeb\x8f\x99\xec\x9a\xb0 #\xed\x98\xb8\xec\x95\xbc #infinite #kimmyungsoo #myungsoo #woo\xe2\x80\xa6',Twitter for Android,,757585927988350976,경수명수,1335,1711,5
hoya,2020-02-13 05:06:53,b'RT @MrsJBeard: Yup!! Tyler Beard #Georgetown #Hoya #Top10PlaysOfWeek #Number1 \xf0\x9f\x98\x9c #WyDolphin https://t.co/83JAhsBRin',Twitter for iPhone,,31344260,"Chicago, IL",1066,814,7
hoya,2020-02-13 05:05:05,b'Infinite making fun of the way L poses. \xf0\x9f\x98\x82 \n\n#\xec\x9d\xb8\xed\x94\xbc\xeb\x8b\x88\xed\x8a\xb8 #\xec\x97\x98 #\xea\xb9\x80\xeb\xaa\x85\xec\x88\x98 #\xeb\xaa\x85\xec\x88\x98 #\xec\x84\xb1\xea\xb7\x9c #\xec\x84\xb1\xec\x97\xb4 #\xec\x9a\xb0\xed\x98\x84 #\xec\x84\xb1\xec\xa2\x85 #\xeb\x8f\x99\xec\x9a\xb0 #\xed\x98\xb8\xec\x95\xbc #infinite #kimmyungsoo\xe2\x80\xa6 https://t.co/5taBICRmMA',Twitter for Android,,1200466270229016577,,35,37,5
hoya,2020-02-13 05:00:32,b'RT @MrsJBeard: Yup!! Tyler Beard #Georgetown #Hoya #Top10PlaysOfWeek #Number1 \xf0\x9f\x98\x9c #WyDolphin https://t.co/83JAhsBRin',Twitter for iPhone,,55423950,Bronx NY ,2293,5001,7
hoya,2020-02-13 04:51:35,b'RT @MrsJBeard: Yup!! Tyler Beard #Georgetown #Hoya #Top10PlaysOfWeek #Number1 \xf0\x9f\x98\x9c #WyDolphin https://t.co/83JAhsBRin',Twitter for iPhone,,931037059422281728,"Buffalo, NY",752,473,7
hoya,2020-02-13 04:49:23,b'Yup!! Tyler Beard #Georgetown #Hoya #Top10PlaysOfWeek #Number1 \xf0\x9f\x98\x9c #WyDolphin https://t.co/83JAhsBRin',Twitter for iPhone,,116503889,Here,531,465,7
hoya,2020-02-13 03:52:55,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for iPhone,,1071681598037344256,,55,43,92
hoya,2020-02-13 03:07:15,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,4647433279,Batangas City,370,678,92
hoya,2020-02-13 02:33:42,b'#hoya cuttings. some tings i should not get into \xf0\x9f\x98\x91 https://t.co/ihIQIxA6iW',Twitter for iPhone,,14645788,"cebu, philippines",1603,825,0
hoya,2020-02-13 00:45:58,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for iPhone,,124718556,Indonesia,631,351,92
hoya,2020-02-13 00:42:50,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,137633860,Empire of CHAn,795,355,92
hoya,2020-02-13 00:41:06,b'Got my first #Hoya from @SingularTobias for Valentine\xe2\x80\x99s Day and I\xe2\x80\x99m in love. https://t.co/8ltxuUmub7',Twitter for iPhone,,4926369876,"Madison, WI",362,1090,0
hoya,2020-02-12 23:56:10,b'RT @LexiaSayuri_13: I will protect your smile forever.\xf0\x9f\xa5\xb0\xe2\x98\xba\n\nBe happy always Bebe.\xf0\x9f\xa5\xb0\n\n@Official_IFNT #INFINITE #\xec\x9d\xb8\xed\x94\xbc\xeb\x8b\x88\xed\x8a\xb8\n#SungKyu #\xec\x84\xb1\xea\xb7\x9c #DongWoo #\xeb\x8f\x99\xec\x9a\xb0\xe2\x80\xa6',Twitter for Android,,917569342874644482,,648,3697,1
hoya,2020-02-12 23:43:57,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter Web App,,2782917246,,95,202,92
hoya,2020-02-12 23:42:51,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,999593203362746368,Second Account 💛,188,262,92
hoya,2020-02-12 23:33:46,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,1141106718115389440,"Bali, Indonesia",416,275,92
hoya,2020-02-12 22:53:38,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,779896345318428672,Pearl Metal Gold,290,526,92
hoya,2020-02-12 22:46:19,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,3168341887,,151,330,92
hoya,2020-02-12 22:11:09,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter Web App,,153018526,France,6270,163,92
hoya,2020-02-12 22:04:47,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter Web App,,779386332628021249,,539,527,92
hoya,2020-02-12 21:44:31,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for iPhone,,1162405238978035721,"Ljubljana, Slovenia",139,295,92
hoya,2020-02-12 21:39:59,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,807768782257041408,"inspirit, holy, ketchy",48,664,92
hoya,2020-02-12 20:01:02,"b""~@GivingCar PSYCH-UP this morning ~ ready to work... w/ #HandsOnHope in #DireStraits'\xf0\x9f\x8e\xb8electric guitars\xf0\x9f\x8e\xb8\xe2\x80\xa6 https://t.co/iKHRG2lQOI""",Twitter for iPhone,,1040317197103652864,WDC,29,27,0
hoya,2020-02-12 18:26:45,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter Web App,,817308980745629697,,95,275,92
hoya,2020-02-12 18:24:52,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,3987725722,Bolivia.🇧🇴 ,112,222,92
hoya,2020-02-12 17:58:12,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter Web App,,4349300308,Sri Lanka,33,238,92
hoya,2020-02-12 17:45:34,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,891457222240120832,Glorious Woollim ,130,483,92
hoya,2020-02-12 17:43:21,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,435451330,panamá,181,514,92
hoya,2020-02-12 17:06:10,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,1161284421884010498,,4,780,92
hoya,2020-02-12 16:58:45,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,1133034051697303553,∞,42,306,92
hoya,2020-02-12 16:56:44,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter Web App,,861528673819774977,Korea,49,446,92
hoya,2020-02-12 16:52:57,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for iPhone,,971752387,"Pinang, Malaysia",235,194,92
hoya,2020-02-12 16:49:28,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,1179698804246732800,Lipa City Batangas,10,219,92
hoya,2020-02-12 16:44:43,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,172273342,"Bihar, India \ Birgunj, Nepal",158,501,92
hoya,2020-02-12 16:43:33,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,790069782720634880,Malaysia,346,500,92
hoya,2020-02-12 16:39:08,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,708649177157210112,Gab's,209,232,92
hoya,2020-02-12 16:27:18,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,1132663321952317440,ไม่มีที่สิ้นสุด ㅇㅍㄴㅌ /jbj/101/,5,188,92
hoya,2020-02-12 16:26:28,b'RT @HowonUpdates: [PIC] 190213 #HOYA Related Instagram Update\nhttps://t.co/dCoyUpfVgf\n\n#\xed\x98\xb8\xec\x95\xbc #\xed\x98\xb8\xec\x9b\x90 #\xec\x9d\xb4\xed\x98\xb8\xec\x9b\x90 #HOYA #HOWON https://t.co/VRZFNocZPD',Twitter for Android,,2163083588,"호야, 이호원",279,852,68
hoya,2020-02-12 16:26:08,"b""RT @HowonUpdates: [PIC] 180213 #HOYA instagram updates\nMusical sandglass. I was really happy with it (musical sandglass). I won't forget it\xe2\x80\xa6""",Twitter for Android,,2163083588,"호야, 이호원",279,852,48
hoya,2020-02-12 16:25:50,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for iPhone,,134136204,"KhonKaen,Thailand",52,133,92
hoya,2020-02-12 16:23:30,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for iPhone,,701425218,,214,224,92
hoya,2020-02-12 16:11:01,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,902448255581077505,,6,35,92
hoya,2020-02-12 16:09:05,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for iPhone,,981539929946669056,,83,71,92
hoya,2020-02-12 15:56:04,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,2163083588,"호야, 이호원",279,852,92
hoya,2020-02-12 15:41:52,"b'A pair of good glasses will help you experience your world better, and is well worth the expense. #HOYA\xe2\x80\xa6 https://t.co/A9mXiyYmoR'",Twitter Web App,,2563967839,Arkansas,72,129,0
hoya,2020-02-12 15:38:39,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,946767639380082689,Pearl Of The Orient Sea,108,422,92
hoya,2020-02-12 15:34:24,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for iPhone,,1210875508910460931,❤️존예빤스 김성규❤️,68,1009,92
hoya,2020-02-12 15:27:16,b'RT @HowonUpdates: [INFO] 200212 #HOYA mentioned in Mnet TMI NEWS of acting idols from Busan \n\nReply 1997 CUT - Highlighting his satoori\n\n#\xed\x98\xb8\xe2\x80\xa6',Twitter for Android,,1519435340,In Pluto With Infini7e,889,1524,92
